poi_id,y,x,category,y_id,x_id,2D_id,count
425,35.70663,139.719079,food/Japanese Restaurant/3,18,10,586,2
426,35.71364126,139.70316835,food/Fast Food Restaurant/3,20,6,646,1
427,35.70067084,139.77285147,building/Parking/2,16,24,536,23
428,35.67126048,139.70679831,home/departure/8,6,7,199,2
429,35.67430421,139.76538688,shops/Miscellaneous Shop/1,7,22,246,17
430,35.70127854,139.77104366,food/Japanese Restaurant/3,16,24,536,6
431,35.6553859,139.74940134,home/departure/8,1,18,50,2
432,35.694401,139.767461,nightlife/Sake Bar/3,14,23,471,2
433,35.69741224,139.77245986,food/Japanese Restaurant/3,15,24,504,1
434,35.66009883,139.70314354,food/French Restaurant/3,3,6,102,3
435,35.67849409,139.76510525,food/Indian Restaurant/3,9,22,310,5
436,35.67563114,139.73734975,food/Chinese Restaurant/3,8,15,271,2
437,35.67437,139.711668,food/Ramen or Noodle House/3,7,8,232,1
438,35.67452101,139.78363261,food/Chinese Restaurant/3,7,27,251,1
439,35.6650478,139.75717127,food/Japanese Restaurant/3,4,20,148,1
440,35.69359032,139.70150063,arts_entertainment/Theme Park/4,13,5,421,13
441,35.66523341,139.75447991,home/departure/8,4,19,147,2
442,35.69706318,139.77422962,home/departure/8,15,25,505,2
443,35.68942203,139.69167709,food/Japanese Restaurant/3,12,3,387,3
444,35.74776615,139.75514889,shops/Miscellaneous Shop/1,31,20,1012,1
445,35.67187037,139.72679257,building/Office/7,6,12,204,4
446,35.69186937,139.77033395,food/Japanese Restaurant/3,13,24,440,1
447,35.69747541,139.68233764,food/Chinese Restaurant/3,15,0,480,2
448,35.69118221,139.70526248,nightlife/Sake Bar/3,13,6,422,1
449,35.69295651,139.70187955,food/Ramen or Noodle House/3,13,5,421,6
450,35.69268748,139.7036612,arts_entertainment/Movie Theater/4,13,6,422,95
451,35.67715632,139.76853579,food/Indian Restaurant/3,8,23,279,3
452,35.66610031,139.72819805,food/Coffee Shop/3,5,12,172,5
453,35.65769525,139.73195029,home/departure/8,2,13,77,2
454,35.65823253,139.70853678,building/Office/7,2,7,71,4
455,35.69334595,139.73642379,home/departure/8,13,15,431,2
456,35.70478309,139.75349665,arts_entertainment/Theme Park/4,17,19,563,22
457,35.70496605,139.75303531,arts_entertainment/Arcade/4,17,19,563,1
458,35.65829002,139.6953249,nightlife/Nightclub/3,2,4,68,5
459,35.66869108,139.74120332,home/arrival/8,5,16,176,1
460,35.66862511,139.79146313,home/departure/8,5,29,189,2
461,35.71117799,139.73107478,home/departure/8,19,13,621,2
462,35.72508535,139.79708254,food/Japanese Restaurant/3,24,31,799,1
463,35.6920977,139.7545154,home/departure/8,13,19,435,2
464,35.65576676,139.70603838,food/Japanese Restaurant/3,1,6,38,2
465,35.72564966,139.69832132,home/departure/8,24,4,772,2
466,35.68170117,139.76932168,travel/Train Station/2,10,23,343,11
467,35.676202,139.69936967,building/Shrines/7,8,5,261,23
468,35.69562328,139.75731551,food/Indian Restaurant/3,14,20,468,9
469,35.65819631,139.70203042,travel/Train Station/2,2,5,69,85
470,35.66766097,139.75201387,food/Ramen or Noodle House/3,5,19,179,1
471,35.6824027,139.74197388,food/Ramen or Noodle House/3,10,16,336,2
472,35.69139134,139.74995613,parks_outdoors/Park/4,13,18,434,3
473,35.68371876,139.7415595,shops/Bookstore/1,10,16,336,1
474,35.7429772,139.69651407,home/departure/8,29,4,932,2
475,35.6571712,139.69708359,home/departure/8,2,4,68,2
476,35.69888854,139.75609504,food/Chinese Restaurant/3,15,20,500,4
477,35.69829661,139.75762188,food/Japanese Restaurant/3,15,20,500,4
478,35.69773216,139.69534033,home/departure/8,15,4,484,1
479,35.6958123,139.7386989,food/Ramen or Noodle House/3,14,15,463,7
480,35.6939444,139.70095754,food/Japanese Restaurant/3,14,5,453,8
481,35.73423775,139.7626249,home/departure/8,26,22,854,1
482,35.70006691,139.74784188,food/Ramen or Noodle House/3,16,18,530,1
483,35.69556159,139.76437687,nightlife/Bar/3,14,22,470,2
484,35.65806484,139.78821393,home/departure/8,2,28,92,2
485,35.686481,139.697001,food/Japanese Restaurant/3,11,4,356,6
486,35.70205613,139.76794302,building/Shrines/7,16,23,535,51
487,35.711537,139.7745337,food/Caf?/3,19,25,633,1
488,35.69834235,139.7688657,parks_outdoors/Bridge/2,15,23,503,10
489,35.69829225,139.77222919,shops/Mall/1,15,24,504,18
490,35.68719706,139.69604084,food/Ramen or Noodle House/3,11,4,356,2
491,35.68869659,139.69861597,food/Fast Food Restaurant/3,12,4,388,3
492,35.69862923,139.77514783,home/departure/8,15,25,505,2
493,35.67773588,139.79576826,shops/Furniture or Home Store/1,8,30,286,3
494,35.69935739,139.76980984,shops/Hardware Store/1,15,23,503,9
495,35.65989597,139.70928166,home/departure/8,3,7,103,2
496,35.66142818,139.69840139,nightlife/Music Venue/4,3,4,100,16
497,35.65577653,139.70501611,building/Post Office/7,1,6,38,1
498,35.65651822,139.705351,food/Diner/3,2,6,70,2
499,35.6596499,139.70259905,Food/Bakery/5,3,6,102,8
500,35.66604,139.704524,food/Burger Joint/3,5,6,166,2
501,35.69197079,139.70308989,building/School/6,13,6,422,3
502,35.6824686,139.70202975,nightlife/Pub/3,10,5,325,2
503,35.67165562,139.70730553,home/departure/8,6,7,199,2
504,35.66717978,139.72646992,home/departure/8,5,12,172,2
505,35.69589617,139.69995975,travel/Train Station/2,14,5,453,71
506,35.71825949,139.72831328,building/Office/7,21,12,684,3
507,35.68128395,139.76607084,travel/Train Station/2,10,22,342,254
508,35.673054,139.760658,food/German Restaurant/3,7,21,245,2
509,35.65704344,139.70197409,shops/Sporting Goods Shop/1,2,5,69,4
510,35.71761223,139.75487325,home/departure/8,21,19,691,2
511,35.67697765,139.75219846,building/Police Station/7,8,19,275,7
512,35.69087172,139.756825,building/Office/7,13,20,436,1
513,35.673429,139.707952,food/Caf?/3,7,7,231,1
514,35.67432387,139.73011594,home/departure/8,7,13,237,2
515,35.69732511,139.77255106,building/Medical Center/7,15,24,504,7
516,35.73087156,139.72158544,home/departure/8,25,11,811,2
517,35.69854453,139.77159141,food/Diner/3,15,24,504,9
518,35.70562066,139.76089281,food/Ramen or Noodle House/3,17,21,565,1
519,35.73237853,139.7092402,arts_entertainment/Movie Theater/4,26,7,839,2
520,35.71418081,139.76201266,food/Sandwich Place/3,20,21,661,3
521,35.66184659,139.69980955,shops/Electronics Store/1,3,5,101,50
522,35.6555375,139.70034063,food/Caf?/3,1,5,37,6
523,35.65890023,139.70326424,building/Event Space/4,2,6,70,98
524,35.70892562,139.73039586,home/departure/8,18,13,589,1
525,35.6771781,139.74261761,building/Capitol Building/7,8,16,272,2
526,35.67628043,139.74695206,building/Monument or Landmark/4,8,17,273,3
527,35.67412556,139.753834,education/College Administrative Building/6,7,19,243,1
528,35.701071,139.752745,food/Chinese Restaurant/3,16,19,531,3
529,35.72549613,139.77641959,home/departure/8,24,25,793,2
530,35.73718203,139.73557713,shops/Food & Drink Shops/5,27,14,878,1
531,35.72777124,139.77096319,travel/Train Station/2,24,24,792,162
532,35.69229244,139.78142695,shops/Electronics Store/1,13,27,443,1
533,35.69560863,139.79737759,Shop & Service/Mobile Phone Shop/,14,31,479,1
534,35.66238215,139.69046059,home/departure/8,3,2,98,2
535,35.68777576,139.72349127,home/departure/8,12,11,395,2
536,35.67264912,139.76285943,shops/Sporting Goods Shop/1,7,22,246,1
537,35.67204577,139.70655478,home/departure/8,7,7,231,1
538,35.692893,139.77012,food/Caf?/3,13,24,440,2
539,35.70458748,139.73291233,home/departure/8,17,14,558,2
540,35.69155596,139.7060225,food/Caf?/3,13,6,422,2
541,35.667899,139.710826,shops/Salon or Barbershop/7,5,8,168,1
542,35.690032,139.7058928,food/American Restaurant/3,12,6,390,12
543,35.70189931,139.74761724,building/Meeting Room/7,16,18,530,1
544,35.71260626,139.76347446,building/Gym/4,20,22,662,2
545,35.72890115,139.77112594,travel/Light Rail/2,25,24,824,6
546,35.72810221,139.77127433,travel/Train Station/2,24,24,792,39
547,35.68307959,139.69274852,home/departure/8,10,3,323,2
548,35.65184092,139.77482498,home/departure/8,0,25,25,2
549,35.65507617,139.75720432,travel/Train Station/2,1,20,52,2
550,35.69307523,139.69835848,nightlife/Sake Bar/3,13,4,420,6
551,35.65223513,139.74636069,home/departure/8,0,17,17,2
552,35.66903115,139.70548511,shops/Mall/1,6,6,198,25
553,35.65551788,139.75673139,travel/Light Rail/2,1,20,52,12
554,35.7104078,139.72640035,home/departure/8,19,12,620,1
555,35.69062889,139.7066465,food/Ramen or Noodle House/3,13,7,423,1
556,35.73027522,139.71289054,shops/Bank/7,25,8,808,2
557,35.6584558,139.73189444,home/departure/8,2,13,77,2
558,35.67644039,139.74795102,home/departure/8,8,18,274,2
559,35.68164016,139.76898909,shops/Department Store/1,10,23,343,18
560,35.69867779,139.77422208,travel/Train Station/2,15,25,505,56
561,35.68082969,139.76808786,travel/Train Station/2,9,23,311,100
562,35.70634985,139.68444482,arts_entertainment/Movie Theater/4,18,1,577,12
563,35.6721,139.690642,food/Coffee Shop/3,7,2,226,2
564,35.65674705,139.70128477,nightlife/Bar/3,2,5,69,1
565,35.67081254,139.6825112,home/departure/8,6,0,192,2
566,35.72791519,139.78603586,home/departure/8,24,28,796,2
567,35.706955,139.71042871,home/departure/8,18,8,584,2
568,35.67635345,139.7253255,home/departure/8,8,12,268,2
569,35.66867815,139.76779282,shops/Miscellaneous Shop/1,5,23,183,7
570,35.67662817,139.69065594,home/departure/8,8,2,258,2
571,35.676646,139.763651,building/Convention Center/4,8,22,278,1
572,35.74675444,139.75396024,Travel & Transport/Platform/2,30,19,979,1
573,35.69836195,139.77292657,travel/Train Station/2,15,24,504,7
574,35.67241408,139.71227362,home/departure/8,7,8,232,2
575,35.69162,139.759746,food/Japanese Restaurant/3,13,21,437,1
576,35.66459236,139.78460491,travel/Train Station/2,4,27,155,17
577,35.67290881,139.77059227,home/departure/8,7,24,248,1
578,35.66244533,139.75474589,food/Peruvian Restaurants/,3,19,115,6
579,35.72679059,139.71750231,home/departure/8,24,10,778,2
580,35.68133105,139.77495839,food/Ramen or Noodle House/3,10,25,345,1
581,35.699583,139.765222,travel/Train Station/2,15,22,502,118
582,35.6990372,139.77086261,arts_entertainment/Arcade/4,15,24,504,28
583,35.6983271,139.77162838,shops/Hobby Shop/1,15,24,504,123
584,35.6961641,139.77509111,food/Fast Food Restaurant/3,14,25,473,2
585,35.65789358,139.70140589,travel/Train Station/2,2,5,69,1
586,35.68945151,139.69770116,food/Ramen or Noodle House/3,12,4,388,2
587,35.68997971,139.69737411,food/Coffee Shop/3,12,4,388,4
588,35.68816722,139.69637632,food/Fast Food Restaurant/3,12,4,388,10
589,35.68355302,139.76653486,shops/Mall/1,10,23,343,13
590,35.72748385,139.79210629,home/departure/8,24,29,797,2
591,35.73870893,139.75676727,home/departure/8,28,20,916,2
592,35.69899363,139.7729373,food/Caf?/3,15,24,504,28
593,35.65398862,139.72441306,home/departure/8,1,11,43,2
594,35.73068893,139.71237302,parks_outdoors/Sculpture Garden/4,25,8,808,16
595,35.67987977,139.76836681,travel/Bus Station/2,9,23,311,54
596,35.71372902,139.77663259,shops/Mall/1,20,25,665,1
597,35.68395325,139.72063351,home/departure/8,10,10,330,2
598,35.73311287,139.76814567,food/Korean Restaurant/3,26,23,855,1
599,35.66064798,139.70345178,home/departure/8,3,6,102,2
600,35.67352199,139.76272881,arts_entertainment/Movie Theater/4,7,22,246,1
601,35.68076,139.773452,shops/Department Store/1,9,24,312,10
602,35.713093,139.70563,food/Coffee Shop/3,20,6,646,1
603,35.70911729,139.72284436,education/College Technology Building/6,18,11,587,1
604,35.70090608,139.74188805,arts_entertainment/Arcade/4,16,16,528,1
605,35.70229819,139.79203424,home/departure/8,16,29,541,2
606,35.672825,139.767138,nightlife/Bar/3,7,23,247,2
607,35.69535965,139.72575547,home/departure/8,14,12,460,2
608,35.67454046,139.77671747,Food/Chinese Restaurant/3,7,25,249,1
609,35.6758352,139.71622713,home/departure/8,8,9,265,2
610,35.71214674,139.73525219,home/departure/8,19,14,622,2
611,35.70209394,139.7791759,home/departure/8,16,26,538,2
612,35.690346,139.699788,travel/Train Station/2,12,5,389,1
613,35.699895,139.763383,shops/Grocery or Supermarkets/5,15,22,502,1
614,35.68069324,139.7674482,home/departure/8,9,23,311,2
615,35.68599902,139.74530431,home/departure/8,11,17,369,2
616,35.689377,139.720976,food/Korean Restaurant/3,12,10,394,1
617,35.65751699,139.68480484,home/departure/8,2,1,65,2
618,35.69414171,139.69327251,home/departure/8,14,3,451,2
619,35.665161,139.703245,shops/Salon or Barbershop/7,4,6,134,2
620,35.662716,139.697197,food/Restaurant/3,4,4,132,7
621,35.71130826,139.70297992,nightlife/Sake Bar/3,19,6,614,1
622,35.671598,139.77588236,food/Ramen or Noodle House/3,6,25,217,1
623,35.73350704,139.73851585,Food/Dessert Shop/5,26,15,847,3
624,35.65019832,139.68590474,home/departure/8,0,1,1,1
625,35.69628021,139.70059811,food/Wings Joint/3,14,5,453,3
626,35.67115603,139.71026966,home/departure/8,6,8,200,2
627,35.69194029,139.69965935,arts_entertainment/Art Gallery/4,13,5,421,2
628,35.66490615,139.69607592,arts_entertainment/General Entertainment/4,4,4,132,24
629,35.66515893,139.76979911,shops/Fish Market/5,4,23,151,25
630,35.65461016,139.74518783,parks_outdoors/Bridge/2,1,17,49,3
631,35.7121402,139.70326155,nightlife/Sake Bar/3,19,6,614,1
632,35.71563647,139.79650691,home/departure/8,21,31,703,1
633,35.698883,139.774776,food/Japanese Restaurant/3,15,25,505,2
634,35.666616,139.691559,food/Italian Restaurant/3,5,3,163,3
635,35.69210394,139.79544748,home/departure/8,13,30,446,1
636,35.69983224,139.76799265,building/Gym/4,15,23,503,16
637,35.70642651,139.721678,home/departure/8,18,11,587,2
638,35.69933829,139.78116351,home/departure/8,15,26,506,1
639,35.6749494,139.7633486,travel/Train Station/2,7,22,246,13
640,35.65382829,139.68759598,home/departure/8,1,2,34,1
641,35.66959661,139.68074709,food/Indian Restaurant/3,6,0,192,1
642,35.67586383,139.70863933,home/departure/8,8,7,263,1
643,35.65829492,139.69534464,nightlife/Nightclub/3,2,4,68,1
644,35.66155021,139.7695899,shops/Miscellaneous Shop/1,3,23,119,5
645,35.6510605,139.71177402,home/departure/8,0,8,8,1
646,35.65556801,139.68844771,food/Latin American Restaurant/,1,2,34,2
647,35.71327824,139.71166382,home/departure/8,20,8,648,1
648,35.65975451,139.7282517,travel/Hotel/4,3,12,108,11
649,35.69442363,139.74307895,building/Shrines/7,14,16,464,19
650,35.65981117,139.68383431,education/College Auditorium/6,3,1,97,5
651,35.68015522,139.7683154,food/Ramen or Noodle House/3,9,23,311,4
652,35.68100181,139.78430182,food/Indian Restaurant/3,9,27,315,1
653,35.68557476,139.69063908,travel/Hotel/4,11,2,354,10
654,35.69522961,139.70725,building/Building/7,14,7,455,2
655,35.7217265,139.72565532,building/Temple/7,22,12,716,1
656,35.719627,139.7266126,shops/Grocery or Supermarkets/5,22,12,716,1
657,35.67546991,139.75071788,food/Chinese Restaurant/3,8,18,274,1
658,35.6575229,139.69556093,food/Sushi Restaurant/3,2,4,68,4
659,35.74010319,139.79988813,shops/Fish Market/5,28,31,927,1
660,35.68417611,139.70206261,travel/Train Station/2,10,5,325,70
661,35.73346803,139.73965346,travel/Train Station/2,26,15,847,17
662,35.73556798,139.73548234,parks_outdoors/Cemetery/7,27,14,878,2
663,35.74131799,139.73044038,travel/Light Rail/2,29,13,941,2
664,35.65096433,139.71126644,home/departure/8,0,8,8,2
665,35.7131187,139.74870718,home/departure/8,20,18,658,1
666,35.69663243,139.70439076,parks_outdoors/Baseball Field/4,14,6,454,2
667,35.673991,139.712585,arts_entertainment/Art Gallery/4,7,8,232,4
668,35.68171537,139.72428186,home/arrival/8,10,11,331,1
669,35.70439703,139.7951299,parks_outdoors/Bridge/2,17,30,574,6
670,35.67096174,139.70426202,food/Diner/3,6,6,198,1
671,35.65563993,139.75673676,Travel & Transport/Train Station/2,1,20,52,19
672,35.685638,139.774279,food/Japanese Restaurant/3,11,25,377,1
673,35.667338,139.760213,food/Ramen or Noodle House/3,5,21,181,1
674,35.69306972,139.77113093,food/Coffee Shop/3,13,24,440,1
675,35.69562453,139.6984391,food/Ramen or Noodle House/3,14,4,452,11
676,35.66144717,139.74665345,home/arrival/8,3,17,113,1
677,35.66182915,139.74437714,shops/Convenience Store/1,3,17,113,1
678,35.69334317,139.69292164,building/Coworking Space/7,13,3,419,3
679,35.71338664,139.75432136,home/departure/8,20,19,659,2
680,35.7073575,139.77461636,travel/Train Station/2,18,25,601,50
681,35.66778474,139.75879937,food/Sushi Restaurant/3,5,21,181,1
682,35.69584906,139.70142467,arts_entertainment/Stadium/4,14,5,453,1
683,35.67306442,139.74482238,building/Government Building/7,7,17,241,1
684,35.66195091,139.76072866,home/departure/8,3,21,117,2
685,35.69309048,139.69321132,building/Building/7,13,3,419,4
686,35.6609749,139.70046401,shops/Electronics Store/1,3,5,101,2
687,35.65981117,139.70035404,food/Coffee Shop/3,3,5,101,13
688,35.68902909,139.69810503,shops/Electronics Store/1,12,4,388,2
689,35.67212946,139.72567936,building/Hospital/7,7,12,236,1
690,35.66972626,139.72735047,building/Hospital/7,6,12,204,1
691,35.7109053,139.78273833,home/departure/8,19,27,635,2
692,35.732784,139.767708,food/Japanese Restaurant/3,26,23,855,1
693,35.69849482,139.77251351,travel/Train Station/2,15,24,504,89
694,35.74858455,139.74947082,home/departure/8,31,18,1010,1
695,35.69948591,139.77166057,shops/Electronics Store/1,15,24,504,1
696,35.70025263,139.7723043,shops/Grocery or Supermarkets/5,16,24,536,2
697,35.66187156,139.70598375,home/departure/8,3,6,102,2
698,35.6810729,139.74184247,home/departure/8,9,16,304,2
699,35.7116088,139.70822632,arts_entertainment/Indie Movie Theater/4,19,7,615,10
700,35.65906803,139.70057398,parks_outdoors/Sculpture Garden/4,2,5,69,15
701,35.69065067,139.70034599,travel/Train Station/2,13,5,421,3
702,35.68193779,139.78012724,home/departure/8,10,26,346,2
703,35.73163389,139.72581625,shops/Convenience Store/1,26,12,844,1
704,35.73225551,139.72934738,food/Restaurant/3,26,13,845,3
705,35.7344036,139.72128728,home/departure/8,27,11,875,2
706,35.70142175,139.74279262,arts_entertainment/Indie Movie Theater/4,16,16,528,2
707,35.666353,139.704246,shops/Car Dealerships/,5,6,166,1
708,35.66710051,139.73143816,building/Event Space/4,5,13,173,10
709,35.66108386,139.68431175,education/College Classroom/6,3,1,97,6
710,35.66026779,139.68512277,education/College Academic Building/6,3,1,97,1
711,35.71613832,139.7011318,home/departure/8,21,5,677,2
712,35.69335291,139.77190052,home/departure/8,13,24,440,2
713,35.68633783,139.73538595,home/departure/8,11,14,366,1
714,35.69080894,139.76917402,food/Caf?/3,13,23,439,1
715,35.69587,139.773549,building/Office/7,14,24,472,1
716,35.69551173,139.7759536,shops/Convenience Store/1,14,25,473,1
717,35.72644736,139.71884251,food/Ramen or Noodle House/3,24,10,778,4
718,35.65085684,139.77866716,home/departure/8,0,26,26,1
719,35.67239039,139.77990787,building/Religious Center/7,7,26,250,1
720,35.68932182,139.69776571,shops/Electronics Store/1,12,4,388,1
721,35.68607044,139.73043847,Food/Coffee Shop/3,11,13,365,3
722,35.675066,139.736134,food/Ramen or Noodle House/3,8,14,270,1
723,35.67377039,139.75607157,parks_outdoors/Park/4,7,20,244,85
724,35.68209333,139.68199968,food/Asian Restaurant/3,10,0,320,5
725,35.69191851,139.70568627,arts_entertainment/Movie Theater/4,13,6,422,13
